product_id,product_name,category,description,price,user_query,relevance_label
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,accessiore general,0
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,usb,0
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,tlc,1
9129a21d,TECNO SPARK Go 1,Smartphone,SPARK Go 1,18 000 DA,spark,1
9129a21d,TECNO SPARK Go 1,Smartphone,SPARK Go 1,18 000 DA,hooc,0
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,dr,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,4g,1
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,d teh,1
6bbf6411,Revaleo RCB 86 IOS,Accessoire_General,RCB 86 IOS,400 DA,rcc,0
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,hoo silicone,0
0ae3b7d8,ZTE BLADE V60 DESIGN,Smartphone,ZTE BLADE V60 DESIGN,32 900 DA,micro,0
9129a21d,TECNO SPARK Go 1,Smartphone,SPARK Go 1,18 000 DA,smartphone,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,wif,1
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,tablettte,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,qc3,0
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,routeur modem,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,d link clé,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,el djazira fcld,0
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,tcl,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,mountchld002,0
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,routeur omdem,1
4310cc39,HOCO Chargeur N13 Type C TO IP,Accessoire_Audio,Chargeur N13 Type C TO IP,3 800 DA,hooc,1
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,4g,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,hhoco in,0
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,d tech,1
15bce452,EL DJAZIRA CULD 004 S MICRO USB,Accessoire_Charge,CULD 004 S MICRO USB,600 DA,el djazira culd,1
c2089f87,HOCO QC3 0 C72Q TYPE C,Accessoire_Audio,QC3 0 C72Q TYPE C,1 100 DA,revaleo lch,0
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,hooc,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,routeuur modem,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,routeur modem,1
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,usb,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,lh,0
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,hh40l1,1
7366f5e2,EL DJAZIRA FCLD008 TYPE C,Accessoire_General,FCLD008 TYPE C,1 300 DA,hoco,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,culd100,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,cabe,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,zte,0
a47989bd,EL DJAZIRA CCULD009 TYPE C,Accessoire_General,CCULD009 TYPE C,550 DA,el djjazira,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,hoco,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,c101a,0
737d1d6b,ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,5g,1
5e834565,Revaleo TK80 QC3 MICRO USB,Accessoire_Charge,TK80 QC3 MICRO USB,800 DA,lchh,0
831b7a24,HOCO C80A PLUS TYPE C TO IP,Accessoire_Audio,C80A PLUS TYPE C TO IP,2 100 DA,plus,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,routeur modem,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,wr,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,hoco single,0
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,el djazira,0
cdc65717,ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,te,1
88e90c36,TECNO POVA 6,Smartphone,POVA 6,43 300 DA,tecnno,1
88e90c36,TECNO POVA 6,Smartphone,POVA 6,43 300 DA,smartphone,1
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,hooc,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,zte nubia,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,00,0
efe375f6,Revaleo LC 927 TYPE C,Accessoire_General,LC 927 TYPE C,500 DA,tb,0
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,hc4,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,d link,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,accessoire charge,0
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA, dtech,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,accessoire general,0
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,wifi,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,hoco,0
6ff111a7,EL DJAZIRA CULD 004 C TYPE C,Accessoire_General,CULD 004 C TYPE C,700 DA,el dazira culd,1
82197887,ZTE NUBIA MUSIC POP ART,Smartphone,NUBIA MUSIC POP ART,25 500 DA,type,0
cdc65717,ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,aa75,1
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,revaleo lh,0
15f29a3c,Revaleo RCC 004 TYPE C,Accessoire_General,RCC 004 TYPE C,900 DA,ztee,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,d liink,1
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,wfi,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,realeo rcb,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,micor,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,wr,1
737d1d6b,ZTE NUBIA Neo2 5G,Smartphone,ZTE NUBIA Neo2 5G,49 900 DA,zte zte,1
9461652e,HOCO ECOUTEUR EQ4,Accessoire_Audio,ECOUTEUR EQ4,4 800 DA,el djzira,0
18d42555,Revaleo RTC 003 3USB TYPE C,Accessoire_Charge,RTC 003 3USB TYPE C,1 250 DA,revaleeo,1
a7c8b379,D Tech Power Bank DP1 Mini,Accessoire_General,Power Bank DP1 Mini,2 200 DA,revaleo,0
f207d538,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,d tech tablette,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,hoco charger,0
cdc65717,ZTE BLADE A75,Smartphone,ZTE BLADE A75,31 900 DA,blaade,1
831b7a24,HOCO C80A PLUS TYPE C TO IP,Accessoire_Audio,C80A PLUS TYPE C TO IP,2 100 DA,el dazira,0
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,dt ech tablette,1
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,d link,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,revaleo rcb,0
c8256303,ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,smartphone,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,routeur modem,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,dual,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,ytpe,0
542f6246,Revaleo RCC 004 MICRO USB,Accessoire_Charge,RCC 004 MICRO USB,800 DA,sub,1
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,qc3,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,reevaleo lch,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,tab,1
29fb7c1d,EL DJAZIRA FCLD 009 S4 MICRO USB,Accessoire_Charge,FCLD 009 S4 MICRO USB,1 800 DA,speaaker,0
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,hoe,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,4g,1
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,routeur moem,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,050,0
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,tablette,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,atblette,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,routeur modem,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,routeur modem,1
2157f1b5,Revaleo TK80 QC3 TYPE C,Accessoire_General,TK80 QC3 TYPE C,800 DA,type,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,d tch,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,d link clé,1
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,d tech,1
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,4g,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,d linkclé,1
7366f5e2,EL DJAZIRA FCLD008 TYPE C,Accessoire_General,FCLD008 TYPE C,1 300 DA,hoco x76,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,d tech,1
8af3b552,HOCO CABLE BX54 TYPE C,Accessoire_Audio,CABLE BX54 TYPE C,399 DA,dv,0
c8256303,ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,earphones,0
4dd7aa74,HOCO IN CAR FM E62,Accessoire_Audio,IN CAR FM E62,4 900 DA,fm,1
c8256303,ZTE BLADE A35,Smartphone,ZTE BLADE A35,17 900 DA,a35,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,tceh,1
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,d tech tablette,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,bo,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,tablette,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,4g,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,culd00,0
9461652e,HOCO ECOUTEUR EQ4,Accessoire_Audio,ECOUTEUR EQ4,4 800 DA,magnetic,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,miccro,0
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,d link,1
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,clé,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,eel djazira,0
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,mni,0
33312035,Revaleo LCH 082 TYPE C,Accessoire_General,LCH 082 TYPE C,1 300 DA,082,1
aedf3d03,D Link DWR M961,Routeur_Modem,D Link DWR M961,9 900 DA,hocoo,0
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,tablette,1
41825058,Revaleo EARBUDS REVALEO V6,Accessoire_Audio,EARBUDS REVALEO V6,6 500 DA,culd012,0
35491815,HOCO Écouteurs M1 Max IP,Accessoire_Audio,Écouteurs M1 Max IP,2 200 DA,revaleo rtc,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,d link,1
844c2ce6,D Tech Tablette D Tech 8,Tablette,Tablette D Tech 8,15 500 DA,tyype,0
2db25980,EL DJAZIRA FCLD012 MICRO USB,Accessoire_Charge,FCLD012 MICRO USB,1 850 DA,revaeo rtc,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,rouetur modem,1
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,accesosire charge,0
f93a4bc2,Revaleo TK 74,Accessoire_General,TK 74,650 DA,eq1,0
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,roteur modem,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,hoome,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,d tech tablette,0
f207d538,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,x86,0
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,hh401l,1
e73471e1,D Link DWR M920 B1,Routeur_Modem,D Link DWR M920 B1,8 900 DA,3a5,0
df7a5817,D Link DWR G403,Routeur_Modem,D Link DWR G403,10 500 DA,d link d,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,tablette,1
9cb292bd,D Tech Tablette D Tech 7,Tablette,Tablette D Tech 7,13 200 DA,fccld010,0
51c3b694,D Tech Tablette D Tech 10,Tablette,Tablette D Tech 10,18 100 DA,10,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,acessoire charge,0
a1b76c05,EL DJAZIRA FCLD010 MICRO USB,Accessoire_Charge,FCLD010 MICRO USB,1 300 DA,eq,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,e1q,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,dl ink clé,1
82197887,ZTE NUBIA MUSIC POP ART,Smartphone,NUBIA MUSIC POP ART,25 500 DA,hoco écouteur,0
f207d538,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,zte,1
5b33db8f,TCL HH40L1,Routeur_Modem,TCL HH40L1,8 690 DA,wifi,1
f207d538,ZTE Blade A55,Smartphone,Blade A55,20 900 DA,zet,1
87f8f1c1,D Link BOX Home M915V,Routeur_Modem,BOX Home M915V,9 100 DA,holder,0
33312035,Revaleo LCH 082 TYPE C,Accessoire_General,LCH 082 TYPE C,1 300 DA,el djaziar,0
f5350ba5,D Link Clé 4G DWR 910M Wifi,Routeur_Modem,Clé 4G DWR 910M Wifi,4 500 DA,wifii,0
